"","batter_id","year","pitches","stuff_rv_70","pitch_rv_150","woba_fg"
"2826",670869,2024,66,0.144,-0.703,0.3178290625
"2827",671056,2024,1036,0.057,-0.174,0.352246878378378
"2828",671083,2024,132,0.569,-0.001,0.300923307692308
"2829",671117,2024,39,0.258,-0.898,0.494103928571429
"2830",671213,2024,989,0.086,-0.269,0.343569151260504
"2831",671218,2024,1979,0.082,0.141,0.340290255952381
"2832",671221,2024,94,0.365,0.471,0.269280315789474
"2833",671277,2024,1868,0.161,0.213,0.327446192380952
"2834",671286,2024,168,0.274,-0.043,0.241349512820513
"2835",671289,2024,1374,0.03,-0.198,0.282928976253298
"2836",671732,2024,1803,0.074,0.014,0.346875636160714
"2837",671739,2024,1670,0.134,0.084,0.309656315450644
"2838",672012,2024,239,0.326,0.298,0.265029771929825
"2839",672275,2024,1747,0.202,0.181,0.276454676537585
"2840",672279,2024,1260,0.293,0.007,0.260031485893417
"2841",672284,2024,1752,0.142,0.044,0.294820589686099
"2842",672356,2024,574,0.157,-0.089,0.263352167701863
"2843",672386,2024,1469,-0.026,-0.045,0.294652420634921
"2844",672515,2024,1526,0.052,-0.32,0.322156232758621
"2845",672569,2024,173,0.177,0.101,0.271152145833333
"2846",672580,2024,2351,0.032,-0.328,0.270082485530547
"2847",672640,2024,1541,-0.161,-0.416,0.303352355324074
"2848",672642,2024,176,0.083,0.431,0.267950311111111
"2849",672695,2024,1564,0.26,-0.165,0.317150440944882
"2850",672701,2024,18,0.422,-0.009,0.22042775
"2851",672724,2024,31,0.114,1.432,0.402272444444444
"2852",672744,2024,96,0.068,-0.498,0.337849555555556
"2853",672761,2024,1717,0.288,0.405,0.291487072815534
"2854",672820,2024,1376,0.123,-0.045,0.279787144808743
"2855",673237,2024,2071,-0.035,0.087,0.318470695
"2856",673357,2024,1607,0.049,-0.431,0.284843449052133
"2857",673490,2024,1927,0.011,-0.632,0.309320017897092
"2858",673548,2024,2501,0.068,0.096,0.365240797927461
"2859",673962,2024,693,-0.112,-0.372,0.310749170212766
"2860",673995,2024,170,0.17,-0.119,0.175774816326531
"2861",674441,2024,274,0.443,0.964,0.257038253968254
"2862",675659,2024,29,0.766,1.733,0.456456833333333
"2863",675915,2024,2,-0.969,-3.389,0
"2864",675961,2024,331,0.029,-0.545,0.236986120879121
"2865",676059,2024,1603,-0.061,-0.424,0.332840211845102
"2866",676070,2024,299,0.307,-0.278,0.190413819444444
"2867",676113,2024,298,0.207,0.092,0.278514613333333
"2868",676116,2024,497,0.448,-0.182,0.224670862385321
"2869",676356,2024,1336,-0.101,-0.347,0.269628578212291
"2870",676369,2024,895,0.005,-0.044,0.281386545851528
"2871",676391,2024,1442,-0.131,-0.406,0.298066616071429
"2872",676439,2024,50,0.179,-0.538,0.324305769230769
"2873",676475,2024,2101,0.116,0.275,0.31740905952381
"2874",676551,2024,29,1.154,0.501,0
"2875",676572,2024,269,-0.118,-0.539,0.289845310810811
"2876",676609,2024,1850,-0.091,-0.231,0.27935073940678
"2877",676632,2024,275,0.1,-0.254,0.306618153333333
"2878",676679,2024,42,0.222,-0.359,0.133491916666667
"2879",676694,2024,1774,-0.084,-0.315,0.288284212851406
"2880",676701,2024,195,0.062,0.215,0.161115896551724
"2881",676801,2024,960,-0.001,0.162,0.252999476377953
"2882",676896,2024,6,0.561,-0.006,0
"2883",676914,2024,1958,0.127,0.118,0.279028839643653
"2884",676946,2024,11,-1.051,-0.016,0.52997
"2885",677008,2024,423,0.115,0.033,0.326552294642857
"2886",677347,2024,233,0.104,0.575,0.20763949137931
"2887",677587,2024,1633,0.241,0.522,0.277756495412844
"2888",677588,2024,670,0.29,0.087,0.286338583333333
"2889",677594,2024,2361,-0.041,0.033,0.318432897520661
"2890",677649,2024,1002,0.072,-0.156,0.268295207746479
"2891",677800,2024,1792,0.192,0.183,0.335883301801802
"2892",677870,2024,840,0.119,-0.275,0.306888504807692
"2893",677941,2024,157,0.105,-0.389,0.278080540540541
"2894",677942,2024,707,0.023,0.321,0.299238043715847
"2895",677950,2024,371,0.16,-0.064,0.262453980392157
"2896",677951,2024,2600,-0.114,-0.133,0.409738652857143
"2897",677956,2024,183,0.075,0.349,0.433252901960784
"2898",678009,2024,1168,0.275,0.389,0.316326940766551
"2899",678225,2024,311,0.176,0.012,0.212644666666667
"2900",678246,2024,1006,0.175,-0.374,0.233773559322034
"2901",678489,2024,57,0.201,-0.074,0.1335100625
"2902",678554,2024,470,-0.098,-0.374,0.258602776515152
"2903",678662,2024,2468,0.075,0.423,0.328051348372781
"2904",678877,2024,724,0.13,0.176,0.330537631313131
"2905",678882,2024,2048,0.126,-0.131,0.285338900884956
"2906",678894,2024,46,0.133,-0.952,0.2136161
"2907",679032,2024,1305,0.159,-0.278,0.265225068181818
"2908",679529,2024,1547,0.126,-0.367,0.293638893243243
"2909",679822,2024,187,0.046,-0.023,0.07987325
"2910",679845,2024,626,0.105,-0.133,0.242120258823529
"2911",679881,2024,41,0.442,-0.392,0.2136161
"2912",680118,2024,451,-0.067,-0.089,0.311026880769231
"2913",680474,2024,1814,-0.078,-0.545,0.280201960176991
"2914",680577,2024,50,-0.026,0.815,0.260822357142857
"2915",680700,2024,1259,0.052,0,0.304564878640777
"2916",680716,2024,163,-0.019,-0.102,0.235318666666667
"2917",680718,2024,846,0.105,-0.128,0.26285448206278
"2918",680728,2024,336,0.151,-0.172,0.38393083908046
"2919",680737,2024,28,-0.184,-1.921,0.3390611
"2920",680757,2024,2155,0.191,0.009,0.349107722014925
"2921",680769,2024,28,0.378,0.01,0.110213875
"2922",680776,2024,2832,0.131,0.107,0.355431752393981
"2923",680777,2024,1785,0.084,-0.003,0.315491350762527
"2924",680779,2024,505,0.009,-0.324,0.216770724576271
"2925",680869,2024,2046,-0.067,-0.653,0.273659136531365
"2926",680911,2024,101,0.156,-0.588,0.183895923076923
"2927",680977,2024,2448,0.157,0.277,0.328335523956723
"2928",681082,2024,2276,0.211,0.108,0.294539494661922
"2929",681146,2024,1155,0.066,-0.307,0.351103904059041
"2930",681297,2024,2297,0.054,0.027,0.329793400359066
"2931",681351,2024,1982,-0.065,-0.023,0.311664976923077
"2932",681393,2024,757,-0.022,-0.687,0.317277559585492
"2933",681460,2024,422,0.356,-0.001,0.248900683333333
"2934",681481,2024,1081,0.21,0.341,0.392722237676056
"2935",681508,2024,91,0.242,-0.07,0.151161565217391
"2936",681546,2024,590,0.322,0.194,0.240800351724138
"2937",681584,2024,136,0.532,-0.334,0.304956351351351
"2938",681624,2024,1701,0.028,-0.267,0.312539755733945
"2939",681807,2024,1512,0.085,0.226,0.348588012953368
"2940",681962,2024,31,-0.001,-1.393,0.139383333333333
"2941",682073,2024,250,-0.18,0.036,0.257633578947368
"2942",682119,2024,39,0.374,-1.351,0.114040909090909
"2943",682177,2024,885,0.28,0.243,0.299281743119266
"2944",682617,2024,309,0.226,-0.654,0.231789802631579
"2945",682619,2024,11,0.37,0.855,0.293903666666667
"2946",682622,2024,880,-0.04,-0.28,0.243614647302905
"2947",682626,2024,1323,-0.188,-0.419,0.305134786982249
"2948",682634,2024,26,-0.305,-1.13,0.0881711
"2949",682641,2024,522,-0.081,-0.148,0.235802706666667
"2950",682657,2024,671,0.307,0.076,0.281605476190476
"2951",682668,2024,135,-0.015,-0.018,0.383912487179487
"2952",682729,2024,241,0.369,0.403,0.259534830508475
"2953",682829,2024,2733,0.186,0.327,0.347103385507246
"2954",682868,2024,418,0.223,-0.445,0.260717143518519
"2955",682928,2024,2252,0.125,0.075,0.32131218760469
"2956",682985,2024,2374,0.192,0.225,0.362232240805604
"2957",682988,2024,195,0.1,0.186,0.238124469387755
"2958",682998,2024,2628,-0.002,0.499,0.323220293078056
"2959",683002,2024,2869,0.032,0.058,0.377458270155587
"2960",683011,2024,2739,0.057,-0.473,0.287021769970414
"2961",683021,2024,479,0.177,-0.425,0.257755333333333
"2962",683083,2024,322,0.334,0.364,0.299561315068493
"2963",683146,2024,661,0.203,-0.139,0.280390083832335
"2964",683734,2024,2333,0.012,-0.093,0.303316708265802
"2965",683737,2024,2346,0.243,0.188,0.334490674377224
"2966",686217,2024,2028,0.2,0.315,0.291244931467182
"2967",686452,2024,251,0.212,-0.065,0.279520112903226
"2968",686469,2024,2126,0.134,0.29,0.325168704174229
"2969",686482,2024,130,-0.176,-0.275,0.193170162162162
"2970",686527,2024,689,0.104,0.207,0.274478706521739
"2971",686554,2024,414,0.238,-0.147,0.268832117647059
"2972",686555,2024,87,0.398,0.008,0.165351789473684
"2973",686611,2024,520,0.031,-0.102,0.282581136363636
"2974",686668,2024,2099,0.032,0.082,0.330512590443686
"2975",686676,2024,1424,0.071,-0.467,0.256690301020408
"2976",686681,2024,1326,0.307,0.173,0.314935772727273
"2977",686765,2024,347,0.254,0.402,0.288730279069767
"2978",686780,2024,827,0.072,-0.042,0.286896845070423
"2979",686797,2024,613,0.003,-0.225,0.252215994535519
"2980",686823,2024,1216,0.14,0.036,0.306022642651297
"2981",686894,2024,109,0.078,-0.123,0.175182357142857
"2982",687066,2024,7,0.237,2.154,0
"2983",687093,2024,443,-0.001,-0.546,0.213127596491228
"2984",687231,2024,504,0.119,-0.272,0.227154477272727
"2985",687263,2024,2281,-0.06,-0.171,0.329956510887772
"2986",687363,2024,553,0.143,0.034,0.220581322580645
"2987",687401,2024,2096,0.067,-0.247,0.313704195219124
"2988",687462,2024,1579,0.161,-0.205,0.345006005291005
"2989",687529,2024,493,0.247,-0.079,0.278642508064516
"2990",687597,2024,659,-0.039,-0.132,0.230904459016393
"2991",687799,2024,28,-0.125,-0.03,0.306569125
"2992",687952,2024,451,0.024,-0.229,0.223143008130081
"2993",687957,2024,23,-0.27,-1.21,0.570455857142857
"2994",688363,2024,134,0.304,-0.076,0.1954214
"2995",689172,2024,960,0.175,-0.07,0.272561768939394
"2996",690291,2024,372,0.182,-0.315,0.304248077777778
"2997",690993,2024,1973,0.142,0.226,0.30241923844732
"2998",691011,2024,189,0.109,0,0.196827886792453
"2999",691016,2024,770,-0.037,0.02,0.322112405660377
"3000",691023,2024,666,0.028,-0.271,0.269509836158192
"3001",691026,2024,2516,0.106,-0.372,0.314401865384615
"3002",691176,2024,256,0.29,-0.31,0.313214557377049
"3003",691182,2024,117,0.211,0.051,0.176448222222222
"3004",691406,2024,629,-0.387,-0.334,0.309387234285714
"3005",691594,2024,114,-0.149,-1.11,0.242522771428571
"3006",691718,2024,1395,0.249,0.241,0.290144669191919
"3007",691723,2024,188,-0.177,-0.706,0.152251304347826
"3008",693049,2024,143,0.083,0.053,0.300318815789474
"3009",693304,2024,1364,-0.083,-0.344,0.307178989528796
"3010",693307,2024,331,0.229,-0.678,0.216774011494253
"3011",694175,2024,90,0.219,0.367,0.116788238095238
"3012",694192,2024,2078,0.057,-0.039,0.339990499111901
"3013",694355,2024,20,-0.181,-0.604,0
"3014",694359,2024,465,0.281,0.23,0.277613075471698
"3015",694362,2024,118,0.09,-0.016,0.255926285714286
"3016",694376,2024,181,-0.016,-0.063,0.271723282608696
"3017",694377,2024,174,0.075,-0.344,0.289190714285714
"3018",694384,2024,2348,0.057,0.111,0.316116648178808
"3019",694388,2024,997,0.221,0.28,0.270418694980695
"3020",694497,2024,647,0.088,-0.38,0.27824612962963
"3021",694671,2024,2256,-0.158,-0.276,0.321105229241877
"3022",695238,2024,362,0.341,0.237,0.324230595238095
"3023",695257,2024,183,0.143,-0.107,0.284652979591837
"3024",695336,2024,189,0.122,0.061,0.246710403846154
"3025",695391,2024,480,0.01,-0.209,0.256224710743802
"3026",695578,2024,1399,0.16,0.047,0.341021505988024
"3027",696100,2024,806,0.008,0.072,0.27885445412844
"3028",696285,2024,1907,0.041,-0.319,0.290174532289628
"3029",700242,2024,429,0.081,0.107,0.289047513043478
"3030",700250,2024,707,0.109,0.108,0.269427965714286
"3031",700932,2024,635,0.366,0.408,0.304599406451613
"3032",701305,2024,239,0.264,-0.246,0.291656095238095
"3033",701538,2024,2152,0.118,0.079,0.349460692844677
"3034",702358,2024,779,0.131,0.27,0.233153692857143
"3035",702616,2024,821,0.136,-0.084,0.248232285024155
"3036",805373,2024,118,-0.213,-0.055,0.12767240625
"3037",805779,2024,348,-0.265,-0.317,0.281122245098039
"3038",807799,2024,1589,0.052,0.326,0.335089856801909
"3039",808982,2024,561,0.138,-0.078,0.286262891719745
"3040",455117,2025,556,-0.226,-0.624,0.249344176470588
"3041",456781,2025,672,-0.139,-0.483,0.282590112426035
"3042",457705,2025,2243,-0.296,-0.402,0.307291593692022
"3043",457759,2025,800,-0.12,-0.381,0.264715073684211
"3044",467793,2025,1959,-0.028,0.136,0.284702427659574
"3045",493329,2025,148,-0.314,-0.147,0.1666279
"3046",500743,2025,1136,-0.216,-0.214,0.308135213815789
"3047",502054,2025,1678,-0.288,-0.647,0.30633048630137
"3048",502671,2025,2089,-0.333,-0.419,0.317259200757576
"3049",506702,2025,40,-0.031,-1.185,0.169783333333333
"3050",514888,2025,2292,-0.454,0.157,0.33186914374034
"3051",516782,2025,1242,-0.26,-0.718,0.323367202453988
"3052",518595,2025,873,-0.321,-0.677,0.262654480519481
"3053",518692,2025,2365,-0.173,0.01,0.373342473941368
"3054",518792,2025,344,-0.225,0.362,0.224903840425532
"3055",518934,2025,536,-0.332,-0.309,0.305682709219858
"3056",519317,2025,1214,-0.382,-0.322,0.395998561151079
"3057",521692,2025,2262,-0.271,-0.075,0.313397924290221
"3058",527038,2025,1916,-0.195,-0.29,0.301894520607375
"3059",542303,2025,2634,-0.392,-0.227,0.334709850847458
"3060",542932,2025,381,-0.171,-0.44,0.208974553398058
"3061",542963,2025,19,-0.9,-1.937,0.378174
"3062",543309,2025,1239,-0.241,-0.166,0.304831623417722
"3063",543510,2025,503,-0.25,0.018,0.328309691176471
"3064",543592,2025,148,-0.226,-0.489,0.1982335
"3065",543760,2025,2043,-0.328,-0.096,0.298040574427481
"3066",543807,2025,2301,-0.397,-0.527,0.411655886402754
"3067",543877,2025,825,-0.197,0.114,0.242402905660377
"3068",545121,2025,426,-0.238,-0.008,0.287443663865546
"3069",545341,2025,1066,-0.27,-0.172,0.285393332179931
"3070",545361,2025,2468,-0.358,-0.756,0.346357723247232
"3071",547180,2025,2168,-0.268,0.408,0.36096462369338
"3072",553869,2025,1044,-0.286,-0.442,0.267935489130435
"3073",553882,2025,43,0.055,-0.007,0.3147806
"3074",553993,2025,2578,-0.404,-0.588,0.345525281972265
"3075",570482,2025,714,-0.306,-0.264,0.267130150259067
"3076",571448,2025,1584,-0.338,-0.428,0.287917253488372
"3077",571466,2025,58,-0.082,0.429,0.2707336
"3078",571657,2025,1101,-0.162,-0.005,0.28216397
"3079",571771,2025,1019,-0.211,-0.257,0.262827454183267
"3080",571912,2025,209,-0.093,-0.059,0.273963775510204
"3081",571970,2025,1639,-0.128,0.301,0.366653214659686
"3082",572138,2025,25,-0.793,-1.264,0.0980451111111111
"3083",572191,2025,1236,-0.201,-0.277,0.273684357594937
"3084",572233,2025,2508,-0.286,-0.617,0.308472748427673
"3085",573262,2025,2300,0.038,0.109,0.319717443636364
"3086",575929,2025,2157,-0.303,-0.372,0.344908422459893
"3087",578428,2025,1366,-0.22,-0.392,0.268288781710914
"3088",592178,2025,167,-0.367,-0.627,0.180888731707317
"3089",592192,2025,506,-0.265,-0.482,0.243588768
"3090",592206,2025,2163,-0.315,-0.301,0.299897597955707
"3091",592450,2025,2630,-0.445,-0.52,0.46313704524181
"3092",592518,2025,2643,-0.358,-0.521,0.33982796875
"3093",592626,2025,1229,-0.136,0.087,0.280451366336634
"3094",592663,2025,2188,-0.362,-0.47,0.3017161996337
"3095",592669,2025,391,-0.235,-0.15,0.218817666666667
"3096",592696,2025,23,-0.426,-1.32,0.11030075
"3097",592885,2025,2583,-0.098,0.251,0.340615839370079
"3098",593428,2025,2095,-0.324,-0.484,0.312042195970696
"3099",593871,2025,1974,-0.133,0.191,0.347208994071146
"3100",595751,2025,136,-0.525,-1.481,0.245206871794872
"3101",595777,2025,1571,-0.062,0.057,0.346997860655738
"3102",595879,2025,1520,-0.168,0.036,0.293696744779582
"3103",595978,2025,687,-0.11,-0.023,0.239277653409091
"3104",596019,2025,2913,-0.078,-0.015,0.348916435082873
"3105",596103,2025,634,-0.072,-0.257,0.283678388535032
"3106",596115,2025,2445,-0.254,-0.488,0.319522647975078
"3107",596117,2025,4,-0.311,-1.689,0
"3108",596142,2025,405,-0.301,-0.255,0.304747747474747
"3109",596146,2025,1817,-0.16,-0.086,0.299698768240343
"3110",600869,2025,372,-0.041,0.161,0.189166186813187
"3111",602104,2025,1489,-0.294,-0.251,0.289295018229167
"3112",605113,2025,26,0.088,-1.006,0
"3113",605131,2025,160,-0.037,-0.531,0.21093469047619
"3114",605137,2025,2089,-0.122,0.106,0.323801569811321
"3115",605141,2025,2440,-0.333,-0.355,0.317574192073171
"3116",605170,2025,1417,-0.141,-0.061,0.318293538860104
"3117",605204,2025,31,-0.547,-0.191,0.0980451111111111
"3118",605244,2025,16,-0.27,-0.057,0
"3119",605353,2025,38,-0.159,0.74,0.227408083333333
"3120",605361,2025,431,0.002,0.394,0.258730218181818
"3121",606115,2025,784,-0.255,-0.371,0.232930747663551
"3122",606192,2025,2109,-0.398,-0.644,0.315392453531599
"3123",606466,2025,2089,-0.179,0.084,0.381239684881603
"3124",606992,2025,328,-0.209,-0.236,0.27820208
"3125",607043,2025,2572,-0.124,-0.359,0.33008807788162
"3126",607067,2025,2,2.086,1.172,NA
"3127",607208,2025,2402,-0.342,-0.332,0.349467775157233
"3128",607680,2025,153,-0.028,-0.405,0.201875860465116
"3129",607732,2025,475,-0.232,-0.266,0.172538275590551
"3130",608070,2025,2652,-0.116,0.191,0.360241126738794
"3131",608324,2025,1931,-0.284,-0.493,0.354892534836066
"3132",608348,2025,1657,-0.29,-0.375,0.326898748201439
"3133",608369,2025,1630,-0.286,-0.104,0.363436352112676
"3134",608385,2025,313,-0.041,-0.043,0.297111384615385
"3135",608671,2025,181,0.03,-0.283,0.255509489795918
"3136",608701,2025,877,-0.052,-0.007,0.345811687804878
"3137",609280,2025,1211,-0.301,-0.26,0.348931607669617
"3138",620443,2025,1064,-0.258,-0.525,0.272348767857143
"3139",621020,2025,2505,-0.394,-0.527,0.3098789390625
"3140",621028,2025,409,-0.103,-0.595,0.210840622807018
"3141",621035,2025,460,-0.205,-0.531,0.255887385245902
"3142",621043,2025,2301,-0.371,-0.377,0.323309759450172
"3143",621438,2025,1238,-0.188,-0.476,0.260892146268657
"3144",621439,2025,2027,-0.368,-0.355,0.367311643656716
"3145",621493,2025,2784,-0.359,-0.773,0.337929420574887
"3146",621512,2025,118,-0.057,0.291,0.323176028571429
"3147",621566,2025,3161,-0.176,-0.005,0.366837735090153
"3148",622268,2025,27,-0.544,-1.579,0.11030075
"3149",622534,2025,68,-0.071,-0.845,0.2647218
"3150",622569,2025,130,-0.004,-0.671,0.2202166875
"3151",622761,2025,330,-0.22,-1.062,0.203713234567901
"3152",623168,2025,603,-0.162,0.087,0.333642460606061
"3153",623993,2025,934,-0.182,0.204,0.254988659090909
"3154",624413,2025,2776,-0.324,-0.386,0.368045132374101
"3155",624415,2025,341,-0.017,-0.05,0.2515016625
"3156",624424,2025,2020,-0.086,0.052,0.287792158333333
"3157",624428,2025,1817,-0.069,0.021,0.299567288248337
"3158",624431,2025,1059,-0.275,-0.313,0.271679043333333
"3159",624512,2025,498,0.033,0.106,0.292551608695652
"3160",624513,2025,28,-0.02,-1.292,0.252116
"3161",624585,2025,1290,-0.399,-0.508,0.299035876190476
"3162",624641,2025,940,-0.326,-0.352,0.33260262890625
"3163",628451,2025,712,-0.023,0.368,0.286155072916667
"3164",630105,2025,2166,-0.154,0.024,0.332690349112426
"3165",640459,2025,42,-0.251,-0.633,0.361575066666667
"3166",640492,2025,60,0.029,0.145,0.258558842105263
"3167",640902,2025,332,-0.255,0.043,0.295453272727273
"3168",641302,2025,3,-0.477,-5.57,0
"3169",641313,2025,329,-0.215,-0.482,0.228660359550562
"3170",641343,2025,886,-0.063,0.154,0.327768023255814
"3171",641355,2025,2584,-0.212,-0.147,0.349073720858896
"3172",641487,2025,2656,-0.036,-0.067,0.319362554848967
"3173",641555,2025,392,-0.116,0.237,0.283372845360825
"3174",641584,2025,828,-0.13,0.081,0.314401808411215
"3175",641598,2025,1150,-0.225,-0.246,0.266703191489362
"3176",641645,2025,81,-0.084,0.3,0.158986428571429
"3177",641658,2025,374,0.042,-0.296,0.195349197674419
"3178",641680,2025,1672,-0.033,-0.059,0.26942761465721
"3179",641856,2025,86,-0.041,-0.514,0.21860119047619
"3180",641857,2025,2487,-0.125,0.008,0.305665219554031
"3181",641933,2025,821,-0.285,0.078,0.296966076923077
"3182",641943,2025,556,-0.077,-0.213,0.271338013888889
"3183",642020,2025,3,0.279,0.339,0
"3184",642086,2025,841,-0.067,-0.022,0.323723669642857
"3185",642133,2025,1269,-0.129,-0.132,0.30612549025974
"3186",642136,2025,746,-0.028,-0.017,0.300565724324324
"3187",642180,2025,480,-0.174,-0.24,0.266787504132231
"3188",642201,2025,995,-0.234,-0.392,0.291820382022472
"3189",642215,2025,533,-0.181,-0.325,0.290131471544715
"3190",642350,2025,161,-0.222,-0.592,0.146383555555556
"3191",642708,2025,645,-0.241,-0.509,0.321465261780105
"3192",642715,2025,2790,-0.188,-0.11,0.320727054331865
"3193",642727,2025,18,0.023,-0.53,0
"3194",642731,2025,565,-0.214,-0.058,0.279972597560976
"3195",642851,2025,436,-0.245,-0.741,0.344821074766355
"3196",643217,2025,1711,-0.108,0.225,0.317865156989247
"3197",643289,2025,1336,-0.258,-0.349,0.283494652284264
"3198",643376,2025,1326,-0.194,-0.336,0.31797653030303
"3199",643396,2025,1614,-0.312,-0.512,0.279983300884956
"3200",643446,2025,1694,-0.206,-0.201,0.324841935412027
"3201",643565,2025,1575,-0.01,0.082,0.337750842105263
"3202",644433,2025,69,-0.292,-0.424,0.221055136363636
"3203",645277,2025,2392,-0.107,0.388,0.294984896084337
"3204",645302,2025,371,-0.14,-0.123,0.267710333333333
"3205",645305,2025,71,0.056,-0.034,0.245287523809524
"3206",645444,2025,846,-0.088,-0.002,0.248051625
"3207",646240,2025,3025,-0.108,0.158,0.364020721751412
"3208",647304,2025,1992,-0.257,0.238,0.356042194957983
"3209",647351,2025,1090,-0.094,0.333,0.285551853046595
"3210",649966,2025,1297,-0.264,-0.161,0.298646634146341
"3211",650333,2025,2449,-0.062,-0.018,0.313903700906344
"3212",650402,2025,2622,-0.221,-0.203,0.333573289644013
"3213",650489,2025,1730,-0.097,-0.043,0.30093948
"3214",650490,2025,2467,-0.241,-0.346,0.366536632329636
"3215",650559,2025,179,-0.443,-1.141,0.20771298
"3216",650859,2025,1995,-0.103,-0.086,0.276876406716418
"3217",650968,2025,588,-0.358,0.211,0.276769479041916
"3218",655316,2025,540,-0.245,-0.452,0.318924674242424
"3219",656180,2025,1159,-0.248,-0.495,0.250850066666667
"3220",656185,2025,51,-0.419,-0.905,0
"3221",656248,2025,271,-0.144,0.084,0.224712232876712
"3222",656305,2025,2206,-0.236,-0.289,0.336864405253283
"3223",656413,2025,192,-0.223,-0.944,0.266409527272727
"3224",656484,2025,314,-0.207,0.184,0.298174023529412
"3225",656537,2025,569,-0.291,0.035,0.273531862068966
"3226",656541,2025,276,-0.224,0.308,0.325566950819672
"3227",656555,2025,1425,-0.264,-0.354,0.32007025617284
"3228",656577,2025,396,-0.329,0.073,0.31314656122449
"3229",656582,2025,332,-0.185,-0.176,0.234329898734177
"3230",656716,2025,2002,-0.034,-0.165,0.329373306613226
"3231",656775,2025,2066,-0.139,-0.135,0.301938053497942
"3232",656811,2025,2150,-0.158,-0.093,0.352144986866792
"3233",656896,2025,476,-0.391,-0.707,0.258436748031496
"3234",656941,2025,3045,-0.283,0.124,0.391914732117812
"3235",656976,2025,1255,-0.222,-0.325,0.349065940766551
"3236",657041,2025,553,-0.246,-0.382,0.236952843971631
"3237",657077,2025,879,-0.048,-0.173,0.264289474178404
"3238",657136,2025,740,-0.256,-0.316,0.231071317204301
"3239",657557,2025,817,-0.316,-0.448,0.277786653846154
"3240",657656,2025,1989,-0.274,-0.383,0.362198979338843
"3241",657757,2025,2275,-0.198,0.18,0.323083110294118
"3242",660162,2025,1125,-0.172,-0.138,0.341746734265734
"3243",660271,2025,2839,-0.221,0.156,0.416338934285714
"3244",660644,2025,333,-0.028,0.194,0.280986268817204
"3245",660670,2025,1734,-0.31,-0.517,0.40214357002457
"3246",660688,2025,885,-0.118,-0.033,0.263287432330827
"3247",660757,2025,216,-0.166,-0.505,0.216783213114754
"3248",660821,2025,1919,-0.17,0.052,0.302996369168357
"3249",660844,2025,514,-0.039,-0.079,0.336492336363636
"3250",661388,2025,2551,-0.295,-0.413,0.332081527522936
"3251",662139,2025,984,-0.175,-0.233,0.345021240740741
"3252",663330,2025,586,-0.059,-0.003,0.394619782312925
"3253",663368,2025,699,0.032,-0.036,0.284550417647059
"3254",663457,2025,2345,-0.106,0.087,0.303202826086957
"3255",663536,2025,97,-0.465,-0.462,0.122861434782609
"3256",663538,2025,2294,-0.259,-0.405,0.322860705426357
"3257",663584,2025,251,-0.115,-0.629,0.190098207792208
"3258",663586,2025,1790,-0.367,-0.365,0.318425280269058
"3259",663604,2025,560,-0.223,-0.735,0.258024006993007
"3260",663609,2025,170,-0.097,-0.149,0.31727412195122
"3261",663616,2025,2184,-0.149,-0.078,0.316817396092362
"3262",663624,2025,1349,-0.328,-0.334,0.285175602816901
"3263",663647,2025,2137,-0.302,-0.346,0.264018081850534
"3264",663656,2025,2292,-0.17,0.005,0.359027546232877
"3265",663662,2025,154,-0.34,-0.936,0.231881075
"3266",663697,2025,2338,-0.206,-0.632,0.297776197860963
"3267",663698,2025,1338,-0.354,0.003,0.315880003030303
"3268",663728,2025,2774,-0.123,0.154,0.388825095238095
"3269",663731,2025,68,-0.254,-1.162,0.148727
"3270",663743,2025,910,-0.23,-0.279,0.286082670833333
"3271",663757,2025,2379,-0.131,-0.121,0.354464649913345
"3272",663796,2025,27,-0.002,-0.056,0.1764812
"3273",663837,2025,404,-0.05,-0.017,0.278970684782609
"3274",663853,2025,1225,-0.226,-0.196,0.351031617910448
"3275",663886,2025,1373,-0.298,-0.473,0.313610619047619
"3276",663897,2025,107,-0.205,-0.184,0.172194484848485
"3277",663898,2025,487,-0.277,-0.571,0.24632571875
"3278",663967,2025,46,-0.142,1.072,0.339464357142857
"3279",663968,2025,1390,-0.084,-0.036,0.304875708029197
"3280",663993,2025,2597,-0.058,-0.011,0.302256168595041
"3281",664023,2025,2693,-0.059,-0.204,0.333550210365854
"3282",664034,2025,1857,-0.32,-0.25,0.296765457556936
"3283",664040,2025,2125,-0.137,0,0.336803169708029
"3284",664056,2025,1923,-0.329,-0.051,0.346699699596774
"3285",664059,2025,615,-0.101,-0.082,0.295239413793103
"3286",664068,2025,104,-0.144,-1.201,0.182142137931034
"3287",664238,2025,994,-0.101,-0.293,0.280536154811715
"3288",664702,2025,1085,-0.133,-0.497,0.294971802120141
"3289",664728,2025,1440,0.028,0.025,0.289886298469388
"3290",664761,2025,1791,-0.225,-0.613,0.322301846613546
"3291",664770,2025,1647,-0.11,0.062,0.316998521226415
"3292",664774,2025,1034,-0.093,-0.127,0.242437508403361
"3293",664913,2025,298,-0.203,-0.301,0.26514375
"3294",664954,2025,36,0.192,1.539,0.255132444444444
"3295",664983,2025,830,-0.12,-0.012,0.25633504109589
"3296",665019,2025,1513,-0.107,0.097,0.309917031662269
"3297",665052,2025,338,-0.403,-0.27,0.318431569767442
"3298",665155,2025,242,-0.123,0.259,0.266493967741936
"3299",665161,2025,1778,-0.38,-0.24,0.362910916666667
