"MLBAMID","Name"
123348,"Mike Timlin"
592332,"Kevin Gausman"
434665,"Nick Masset"
623515,"Drew Jackson"
542674,"Gonzalez Germen"
448147,"Nick Blackburn"
111734,"John Burkett"
594987,"Casey Sadler"
337392,"Britt Reames"
453911,"Kevin Thompson"
607259,"Nick Martinez"
216106,"Dan Wright"
571863,"Matt Koch"
621121,"Lance McCullers Jr."
663753,"Reiss Knehr"
150430,"Luis Vizcaino"
645801,"Mike Ford"
596295,"Austin Gomber"
430589,"Chad Qualls"
220594,"Jared Fernandez"
594840,"Matt Grace"
516949,"Héctor Sánchez"
424925,"Clay Condrey"
462956,"Felipe Paulino"
433697,"Robinzon Diaz"
445095,"Jason Pridie"
518748,"Justin Grimm"
424184,"Shawn Sedlacek"
593334,"Domingo Germán"
670298,"Kramer Robertson"
123801,"Tim Wakefield"
606424,"Jarlín García"
605288,"Adrian Houser"
572888,"Shane Greene"
607455,"Anthony Banda"
544365,"Manny Banuelos"
444553,"Aneury Rodriguez"
676900,"Ryan Dorow"
113452,"Chris Donnels"
400181,"Ryan Drese"
456544,"Eric Farris"
150401,"Tomas De La Rosa"
408227,"Kit Pellow"
446399,"Brett Cecil"
476036,"David Cooper"
407485,"Kevin Olsen"
430083,"Brian Sanches"
664167,"Blake Trahan"
516414,"Ariel Peña"
345792,"Chad Zerbe"
488917,"Tyler Graham"
665665,"Reiver Sanmartin"
425186,"Jason Davis"
622766,"Miguel Díaz"
450282,"Glen Perkins"
641312,"Shaun Anderson"
446185,"Logan Ondrusek"
542883,"Dean Anna"
276373,"Marty McLeary"
407836,"Brandon Puffer"
434057,"Alay Soler"
542914,"Anthony Bass"
150185,"Dave Borkowski"
150469,"John Bale"
435178,"Josh Johnson"
425514,"Heath Bell"
596071,"Dillon Peters"
467785,"Radhames Liz"
407884,"Tyler Yates"
110067,"Terry Adams"
112030,"Giovanni Carrara"
519242,"Chris Sale"
607257,"Raffy Lopez"
430101,"Chad Cordero"
451143,"Mat Gamel"
458589,"David Herndon"
572020,"James Paxton"
656494,"Taylor Gushue"
642028,"Josh Rogers"
451803,"Colt Morton"
400302,"Nick Neugebauer"
110394,"Bruce Aven"
435179,"Scott Olsen"
457567,"Carlos Fisher"
457761,"Ryan Tucker"
571521,"Rex Brothers"
110312,"Alex Arias"
458677,"Justin Wilson"
518700,"Eric Fryer"
425648,"Travis Chapman"
516809,"Junior Lake"
121206,"Jose Rijo"
367944,"Brian Reith"
122007,"Dan Serafini"
656568,"Scott Hurst"
407378,"Tony Torcato"
605304,"Erik Johnson"
680418,"Tyler Cropley"
664028,"Brett Kennedy"
121541,"Kirk Rueter"
623149,"Paul Sewald"
430900,"Michael Wuertz"
688760,"Blaine Crim"
681460,"Brooks Baldwin"
572227,"Zach Vincej"
408225,"Rontrez Johnson"
118353,"Tom Martin"
665839,"Enmanuel Valdez"
489265,"Sergio Romo"
488936,"Sean Halton"
605135,"Chris Bassitt"
400056,"Carlos Hernández"
121058,"Desi Relaford"
476589,"Adam Warren"
458950,"Philip Humber"
607297,"O'Koyea Dickson"
571862,"Jeff Kobernus"
543557,"Mike Montgomery"
660636,"Diego Castillo"
518397,"Scott Alexander"
150295,"Micah Bowie"
661269,"Vladimir Gutierrez"
276351,"Jason Grilli"
458691,"David Adams"
622210,"Ian Parmley"
657141,"Jordan Yamamoto"
452676,"Mitch Talbot"
430403,"Mike Glavine"
669160,"Dustin May"
546990,"Anthony Alford"
121096,"Dennys Reyes"
435298,"Jeff Niemann"
431143,"Edwin Bellorin"
687221,"Dalton Rushing"
596001,"Jakob Junis"
681526,"Bryan Lavastida"
687597,"Jordan Beck"
622217,"Chris O'Grady"
518553,"Steve Cishek"
543391,"Casey Kelly"
488811,"Aaron Cunningham"
667727,"Steele Walker"
547874,"Hisashi Iwakuma"
694377,"Nick Yorke"
408054,"Tom Gregorio"
425449,"Graham Koonce"
434641,"Juan Gutierrez"
122915,"Tanyon Sturtze"
449072,"Kyle McClellan"
543606,"Jake Odorizzi"
676551,"Brewer Hicklen"
678246,"Miguel Vargas"
124580,"Tim Worrell"
642545,"Jaime Barria"
277405,"Justin Miller"
448855,"Junior Guerra"
543483,"Matt Magill"
400147,"Brian Lawrence"
518567,"Josh Collmenter"
542882,"Matt Andriese"
463610,"Gregorio Petit"
664842,"Kevin Kaczmarski"
518977,"Joe Mahoney"
660758,"Sandro Fabian"
453172,"Jared Hughes"
282600,"Chin-Feng Chen"
282598,"Luke Allen"
123955,"John Wasdin"
502188,"Jeff Samardzija"
521428,"Che-Hsuan Lin"
686490,"Cam Eden"
407794,"Jung Keun Bong"
111957,"Jay Canizaro"
445928,"Drew Macias"
150474,"Gary Glover"
666464,"Jerar Encarnacion"
334092,"Chan Perry"
572876,"Jake Goebbert"
570714,"César Vargas"
452080,"Chris Carter"
571602,"Matt Davidson"
615698,"Cal Quantrill"
694355,"Tyler Gentry"
622503,"Nabil Crismatt"
676724,"Jared Young"
445926,"Jesse Chavez"
425818,"Boof Bonser"
607461,"Matt Beaty"
474384,"Nate Freiman"
669952,"Mitch White"
622226,"Dylan Cozens"
520976,"Engel Beltre"
594760,"Aaron Blair"
665856,"Jair Camargo"
641561,"Johneshwy Fargas"
502004,"George Kontos"
489067,"Ryan Lollis"
605513,"Spencer Turnbull"
543503,"Kevin Mattison"
420864,"Randy Flores"
150247,"Jimmy Anderson"
285070,"Doug Clark"
660766,"Juan Yepez"
430571,"John Gall"
502208,"P.J. Walters"
461866,"Freddy Sandoval"
124000,"David Weathers"
434137,"Logan Kensing"
110293,"Kevin Appier"
451687,"Micah Hoffpauir"
408223,"Mike Tonis"
333293,"Adam Bernero"
572140,"Tyler Skaggs"
657145,"Mark Zagunis"
518794,"Brandon Hicks"
622075,"Yency Almonte"
542897,"Xavier Avery"
430898,"Jason Alfaro"
572714,"Vince Belnome"
667428,"Grant Koch"
663911,"Nick Plummer"
656457,"Tyler Gilbert"
446560,"Rhyne Hughes"
425656,"Wilfredo Ledezma"
548357,"Christian Bergman"
430638,"Roman Colon"
407838,"Tom Shearn"
133140,"Scott McClain"
457568,"Matt Young"
408074,"Trey Hodges"
682997,"Tyler Callihan"
425768,"Angel Guzman"
519445,"Danny Worth"
621005,"Tim Lopes"
150242,"Jae Weong Seo"
117046,"Darryl Kile"
111850,"Jose Cabrera"
453269,"Brennan Boesch"
605280,"Clay Holmes"
677588,"José Tena"
276542,"Joaquín Benoit"
669008,"Ronnie Dawson"
235097,"Luther Hackman"
543495,"Ethan Martin"
435044,"Scott Baker"
667498,"Robert Dugger"
605446,"Dereck Rodríguez"
460069,"Ricky Romero"
668752,"Duke Ellis"
113884,"Scott Erickson"
400119,"Mark Budzinski"
573064,"Vidal Nuño"
118359,"Sandy Martinez"
593527,"Ramón Torres"
592879,"Asher Wojciechowski"
623214,"Abiatal Avelino"
124482,"Jay Witasick"
572389,"Josh Prince"
571670,"Dylan Floro"
328692,"Morgan Burkhart"
400104,"Tyler Walker"
595373,"Jack Reinheimer"
691185,"Maximo Acosta"
451216,"Brian Wilson"
547170,"Nicky Delmonico"
680686,"Josiah Gray"
622497,"Miguel Gómez"
571665,"Daniel Fields"
657011,"Troy Stokes Jr."
453368,"Lance Zawadzki"
671083,"Buddy Kennedy"
119975,"Troy O'Leary"
519222,"Austin Romine"
459423,"Joe Koshansky"
114928,"Geremi Gonzalez"
621052,"Alex Reyes"
572070,"Garrett Richards"
606213,"Yermín Mercedes"
434298,"Todd Coffey"
275935,"Ruben Quevedo"
112031,"Hector Carrasco"
425492,"Ryan Madson"
672701,"José Devers"
112901,"Jacob Cruz"
605182,"Mike Clevinger"
430641,"Blaine Boyer"
488846,"Brian Duensing"
572362,"Robbie Erlin"
136734,"Octavio Dotel"
656605,"Mitch Keller"
453889,"Matt Chico"
446044,"Joshua Rodriguez"
467856,"Carlos Monasterios"
665782,"Luis De Los Santos"
430680,"Justin Lehr"
464281,"Oswaldo Navarro"
150221,"Mike Lincoln"
116610,"Mark Johnson"
408076,"Chris Prieto"
572863,"Dustin Garneau"
691907,"Tsung-Che Cheng"
674441,"Jacob Hurtubise"
543329,"Destin Hood"
620453,"Deivy Grullón"
453249,"Jeff Manship"
136730,"Calvin Pickering"
110230,"Brian Anderson"
605504,"Dillon Thomas"
663478,"Brendon Davis"
456436,"Kevin Reese"
117957,"Sean Lowe"
642451,"Luis Liberato"
595375,"JT Riddle"
346869,"Josh Towers"
460701,"James Russell"
643418,"Shed Long Jr."
595426,"Brock Stassi"
292294,"Luis Figueroa"
693409,"César Prieto"
642607,"Dario Agrazal"
425468,"Rob Bowen"
572000,"Mike Ohlman"
642197,"Jamie Westbrook"
543903,"Allen Webster"
446911,"Virgil Vasquez"
434590,"Yorman Bazardo"
519008,"T.J. McFarland"
518782,"Johnny Hellweg"
592716,"Adrian Sampson"
455378,"Ali Solis"
425817,"Jesse Foppert"
407810,"Francisco Santos"
425655,"John Koronka"
627894,"Luiz Gohara"
460024,"Luke Hochevar"
676466,"Jack Winkler"
493337,"Yunesky Maya"
520209,"Konrad Schmidt"
545404,"Brandon Beachy"
669392,"Samad Taylor"
400063,"Dave Williams"
550298,"Yorman Rodriguez"
425629,"Oscar Villarreal"
468936,"Melvin Dorta"
346871,"Aaron Cook"
275933,"Scott Downs"
621011,"Max Schrock"
120878,"Brad Radke"
572241,"David Washington"
150392,"Ricky Stone"
625643,"Reynaldo López"
433578,"Lance Cormier"
640444,"Wil Crowe"
488919,"Taylor Green"
407896,"Billy Traber"
123009,"Larry Sutton"
668820,"Max Kranick"
595144,"Jaycob Brugman"
220305,"Kenny Kelly"
607385,"Tyler Collins"
150263,"Ron Wright"
669060,"Bryse Wilson"
445216,"Daniel McCutchen"
534910,"Jesse Hahn"
116248,"Trenidad Hubbard"
425657,"Javier López"
452150,"Ryan Budde"
449079,"Wesley Wright"
449448,"John Nelson"
605242,"Michael Fulmer"
445968,"Dana Eveland"
680552,"Travis Swaggerty"
701305,"Zach Dezenzo"
502409,"Jonathan Diaz"
442146,"Rico Washington"
453329,"Clay Buchholz"
657247,"Brian O'Keefe"
685133,"Wade Meckler"
467850,"Edgmer Escalona"
433579,"John Danks"
664926,"Nick Dini"
543089,"Taylor Davis"
456071,"Yohan Flande"
670128,"Taylor Kohlwey"
700337,"Edgar Quero"
501994,"Joe Benson"
615699,"Jacob Robson"
429722,"Ervin Santana"
805811,"Bryce Eldridge"
150138,"David Lamb"
543475,"Jordan Lyles"
641319,"Carlos Asuaje"
669738,"Jake Noll"
117420,"Tim Laker"
686554,"Oliver Dunn"
519412,"Zelous Wheeler"
578570,"Juniel Querecuto"
150103,"Andy Dominique"
331492,"Todd Sears"
134180,"Masato Yoshii"
118490,"Brent Mayne"
538227,"Hisanori Takahashi"
279912,"Raul Gonzalez"
614173,"Franchy Cordero"
456068,"Miguel González"
434703,"Brian Myrow"
450855,"Mauro Gomez"
493603,"Adam Ottavino"
451186,"Lastings Milledge"
473234,"Tony Abreu"
656798,"Jacob Nix"
605520,"Mitch Walding"
407806,"Ben Howard"
517593,"Danny Salazar"
136601,"George Lombard"
457517,"Guilder Rodriguez"
453941,"Mike Cervenak"
608717,"Chris Stratton"
518558,"Matt Clark"
346846,"Carlos Valderrama"
408107,"Bryant Nelson"
595191,"Jerad Eickhoff"
475479,"David Phelps"
677943,"Will Banfield"
407785,"Anderson Machado"
692225,"Kristian Campbell"
502273,"Mike Freeman"
446225,"Ed Easley"
133742,"Benny Agbayani"
669742,"Darick Hall"
440351,"Jésus Feliciano"
682657,"Angel Martínez"
502676,"Cole Figueroa"
150092,"Donzell McDonald II"
276528,"Ryan Jensen"
592835,"Kyle Waldrop"
451188,"Andy LaRoche"
239795,"Chad Durbin"
595238,"Jacob Hannemann"
554054,"Alfredo González"
122562,"Steve Sparks"
516910,"Carlos Frías"
236155,"Robinson Cancel"
656467,"Chris Gittens"
682119,"Levi Jordan"
451500,"Kila Ka'aihue"
115529,"Lenny Harris"
425824,"Angel Chavez"
664670,"Alejo Lopez"
576788,"Dan Butler"
664901,"Danny Mendick"
656695,"J.J. Matijevic"
671289,"Tyler Freeman"
678545,"Osleivis Basabe"
434634,"Jason Perry"
666922,"Ryan Aguilar"
425511,"Prentice Redman"
276527,"Kory DeHaan"
640463,"Braden Shipley"
430961,"Carlos Maldonado"
474699,"Vance Worley"
624419,"Nick Ciuffo"
400306,"Justin Wayne"
672359,"Tirso Ornelas"
657658,"Braxton Lee"
462940,"Juan Mateo"
407910,"Keith Reed"
642092,"Riley Smith"
682729,"Jonatan Clase"
118469,"Darrell May"
666120,"Ian Anderson"
605388,"Adam Morgan"
460261,"Clint Sammons"
519330,"Steve Susdorf"
493159,"Tsuyoshi Wada"
678011,"Anthony Seigler"
453527,"Sean Kazmar Jr."
133729,"Pete Munro"
670950,"Trevor Richards"
425627,"Andrew Good"
115982,"Sterling Hitchcock"
435619,"Pat Misch"
425477,"Robb Quinlan"
117842,"Esteban Loaiza"
805249,"Otto Kemp"
582473,"Sherman Johnson"
545363,"Jacob Turner"
592239,"Todd Cunningham"
112906,"Nelson Cruz"
664334,"Aaron Whitefield"
640460,"Dustin Peterson"
547888,"Masahiro Tanaka"
434565,"Robinson Tejeda"
591712,"Óscar Hernández"
607333,"Beau Taylor"
686531,"Andre Lipcius"
605538,"Matt Wisler"
425822,"Adam Shabala"
595943,"Phillip Evans"
451595,"Sean Gallagher"
462962,"Niuman Romero"
502042,"Chris Archer"
116083,"Dave Hollins"
670156,"Miles Mastrobuoni"
623508,"Trent Giambrone"
643410,"Mark Leiter Jr."
118771,"Walt McKeel"
458713,"Kevin Slowey"
592804,"Tyler Thornburg"
457449,"Jamie Romak"
672744,"Alexander Canario"
488740,"Jordan Brown"
434625,"Jeff Salazar"
453385,"Clayton Richard"
667452,"Corey Julks"
433517,"Brad Halsey"
425848,"Rich Harden"
444348,"Drew Meyer"
111692,"Dave Burba"
663731,"Connor Kaiser"
420673,"Matt Watson"
450315,"Brandon Allen"
150458,"Mark Little"
119827,"Hideo Nomo"
433591,"Joel Guzman"
335092,"Rocky Biddle"
488674,"Burke Badenhop"
150119,"Freddy Garcia"
621529,"Joe Hudson"
543054,"Jarred Cosart"
640470,"Adbert Alzolay"
594940,"Danny Muno"
605200,"Zach Davies"
276512,"Mario Encarnacion"
607237,"Amir Garrett"
489150,"Clayton Mortensen"
434682,"Luis Hernandez"
543901,"Ryan Weber"
572008,"Chris Owings"
445156,"Sean Marshall"
114133,"Chuck Finley"
502582,"Logan Schafer"
451192,"James Adduci"
669398,"Gage Workman"
608371,"Lucas Sims"
407778,"David Kelton"
400008,"Gary Majewski"
488818,"Chase d'Arnaud"
518655,"John Ely"
439664,"John Lindsey"
502213,"Nevin Ashley"
453236,"Mark Hamilton"
400139,"Cory Aldridge"
592717,"Aaron Sanchez"
452241,"Garrett Mock"
592433,"Tyrell Jenkins"
547173,"Christian Lopes"
543611,"Danny Ortiz"
679631,"Terrin Vavra"
672832,"Israel Pineda"
628452,"Raisel Iglesias"
428420,"Mike Gosling"
458587,"Brad Emaus"
408242,"Wil Nieves"
647336,"Michael Soroka"
571679,"David Freitas"
609274,"Elier Hernandez"
150089,"Michel Hernandez"
666197,"Grae Kessinger"
123678,"Mo Vaughn"
670370,"Andrew Young"
592656,"Henry Ramos"
501957,"Chris Tillman"
592662,"Robbie Ray"
429806,"Victor Diaz"
115114,"Rusty Greer"
452722,"Steven Lerud"
425555,"Daniel Cabrera"
489189,"Josh Outman"
458006,"Matt Albers"
150201,"Pedro Swann"
518980,"Matt Mangini"
117708,"Brian Lesher"
400067,"Carlos Silva"
608360,"Chris Okey"
119948,"Jose Offerman"
460621,"Nate Spears"
276515,"Jose Ortiz"
407194,"Mike Bacsik"
425647,"D.J. Carrasco"
501726,"Juan Diaz"
430580,"Alfredo Simon"
690291,"Jace Jung"
456585,"Michael O'Connor"
664850,"Patrick Mazeika"
543521,"Collin McHugh"
666561,"Jae-Gyun Hwang"
451705,"Alberto Rosario"
477186,"Brandon Laird"
571946,"Shelby Miller"
680716,"Jonathan Ornelas"
641477,"Ryan Cordell"
643348,"Caleb Hamilton"
670276,"Cal Stevenson"
642003,"Cody Reed"
215128,"Kurt Ainsworth"
605498,"Andrew Suárez"
514719,"Henry Alejandro Rodriguez"
457448,"Matt Harrison"
110351,"Andy Ashby"
448200,"Chris Sampson"
457453,"Jair Jurrjens"
150424,"Cody McKay"
642721,"Kelvin Gutiérrez"
118609,"Quinton McCracken"
346867,"Scott Seabol"
150249,"Kris Benson"
678391,"Jorbit Vivas"
502968,"Jerad Head"
641712,"Dakota Hudson"
406913,"Victor Zambrano"
493472,"Eric Campbell"
548337,"Logan Verrett"
518560,"Paul Clemens"
120766,"Curtis Pride"
461833,"Phil Hughes"
543362,"A.J. Jimenez"
464299,"Eugenio Velez"
452215,"Luke Montz"
694212,"Samuel Basallo"
516472,"Francisco Arcia"
458003,"Blake Hawksworth"
425792,"Ramon Castro"
439421,"Alejandro Freire"
669432,"Trevor Rogers"
657053,"Touki Toussaint"
669137,"Armando Alvarez"
664068,"Scott Kingery"
113646,"Todd Dunwoody"
625510,"Erick Mejia"
543424,"John Lamb"
572804,"Cody Decker"
527048,"Martín Pérez"
462855,"Eider Torres"
547912,"Gift Ngoepe"
434578,"Joe Saunders"
114032,"Jeff Fassero"
642770,"Javy Guerra"
277410,"Chris Reitsma"
570481,"Erik González"
683090,"Matthew Lugo"
116058,"Aaron Holbert"
673995,"Davis Wendzel"
453344,"Brandon Morrow"
656024,"Carlos Pérez"
114309,"Brook Fordyce"
150252,"Chad Hermansen"
621261,"Corey Oswalt"
150128,"Denny Stark"
691781,"Brady House"
592346,"Chi Chi González"
124071,"David Wells"
452202,"Jamie D'Antona"
218694,"Mike Colangelo"
621500,"Wyatt Mathisen"
116534,"Marcus Jensen"
408244,"Bernie Castro"
425650,"Jason Dubois"
430957,"Brad Snyder"
425426,"Chien-Ming Wang"
469040,"Argenis Reyes"
592660,"Rangel Ravelo"
450303,"Curtis Thigpen"
574847,"Rob Segedin"
430669,"Josh Kroeger"
644337,"Nate Orf"
459939,"Mitchell Boggs"
683021,"Michael Stefanic"
430587,"Taylor Buchholz"
112496,"Lou Collier"
659275,"Dinelson Lamet"
458917,"Kevin Mahar"
595453,"Chad Wallach"
425747,"Jose Contreras"
279576,"Steve Torrealba"
444041,"Gil Velazquez"
456035,"Danny Putnam"
702284,"Cole Young"
664119,"Austin Allen"
683227,"Cody Freeman"
669023,"Jeter Downs"
572971,"Dallas Keuchel"
685301,"Matt Gorski"
656252,"Bobby Bradley"
676761,"Irving Lopez"
501255,"Rafael Ynoa"
451482,"Armando Galarraga"
682183,"Drew Avans"
444857,"Scott Feldman"
119853,"Greg Norton"
622100,"Taylor Jones"
499926,"Alex Liddi"
448327,"Fernando Cortez"
434698,"Reid Gorecki"
458701,"Luis Exposito"
622065,"Alex Young"
600466,"Raudy Read"
400141,"Horacio Ramirez"
657757,"Gavin Sheets"
457447,"Luis Atilano"
445615,"Max Ramirez"
457760,"Danny Dorn"
498568,"Barbaro Canizares"
805373,"Nacho Alvarez Jr."
519037,"Carlos Moncrief"
689200,"Jacob Melton"
605439,"Michael Reed"
623507,"Josh Lester"
454535,"Clay Hensley"
114768,"Benji Gil"
660634,"Yonny Hernández"
606993,"Jake Hager"
450308,"Jered Weaver"
668845,"Aaron Schunk"
545337,"Nolan Fontana"
456043,"Jonathan Sánchez"
607369,"Travis Taijeron"
700246,"Carson Williams"
669352,"Bubba Thompson"
645305,"Ali Sánchez"
548389,"Ross Stripling"
430661,"Dustin McGowan"
518716,"Dillon Gee"
488852,"Allan Dykstra"
435501,"Danny Sandoval"
500135,"Ronny Rodríguez"
431148,"Scott Kazmir"
605232,"Brandon Finnegan"
469810,"Argenis Diaz"
449172,"Greg Golson"
622168,"Yairo Muñoz"
543223,"Brad Glenn"
679881,"J.P. Martínez"
119469,"Jamie Moyer"
115812,"Dustin Hermanson"
150161,"Izzy Alcantara"
430931,"Daniel Ortmeier"
408067,"Lance Niekro"
572102,"Keyvius Sampson"
621107,"Zach Eflin"
553902,"Willians Astudillo"
346796,"Alexis Gomez"
595005,"Ryan Strausborger"
457821,"Wes Bankston"
691728,"Zac Veen"
676679,"Luis Vázquez"
425386,"Jeremy Guthrie"
663536,"Tristin English"
446919,"Todd Self"
596144,"Cheslor Cuthbert"
534627,"Tyler Holt"
114844,"Doug Glanville"
670084,"Nick Heath"
455921,"Luis Jimenez"
476811,"Sean West"
424164,"Kirk Saarloos"
458689,"Chris Dominguez"
676439,"Hunter Feduccia"
656546,"Jeff Hoffman"
124604,"Jamey Wright"
150251,"Yamid Haad"
592685,"Drew Robinson"
430829,"Rich Thompson"
628326,"Erisbel Arruebarrena"
623182,"Patrick Kivlehan"
663411,"Joe McCarthy"
543194,"Isaac Galloway"
656364,"Greg Deichmann"
115727,"Rick Helling"
435404,"Josh Rabe"
430653,"Justin Knoedler"
573113,"Tony Renda"
122218,"Ruben Sierra"
608597,"Ronald Guzmán"
452238,"Brad Davis"
425407,"Stephen Smitherman"
502249,"Lars Anderson"
460612,"Cody Clark"
625329,"Henry Urrutia"
425827,"Jeremy Bonderman"
666164,"Blake Rutherford"
608325,"Gavin Cecchini"
676044,"Bob Seymour"
132360,"Damon Hollins"
648717,"Alex Guerrero"
502133,"Adrian Cardenas"
424706,"Marshall McDougall"
121357,"Henry Rodriguez"
656308,"Michael Chavis"
493343,"Héctor Olivera"
120891,"Tim Raines Sr."
605196,"Kevin Cron"
502706,"Derek Holland"
407577,"Andy Abad"
134360,"Bobby Smith"
445169,"Landon Powell"
120092,"Keith Osik"
620446,"Richard Urena"
150225,"Mike Moriarty"
458550,"Jeremy Hefner"
691723,"Coby Mayo"
407786,"Jorge Padilla"
425852,"Mike Rose"
334492,"Joel Pineiro"
621219,"Alec Mills"
407154,"Casey Fossum"
605346,"Jack López"
666213,"Colton Welker"
407556,"Angel Berroa"
430597,"Phil Dumatrait"
449082,"Xavier Paul"
502253,"Alex Sanabia"
121811,"Curt Schilling"
593958,"Eduardo Rodriguez"
444882,"Josh Whitesell"
431166,"Matt Pagnozzi"
595023,"Colin Walsh"
506433,"Yu Darvish"
282565,"Carlos Mendez"
430596,"William Bergolla"
665482,"Gilberto Celestino"
434378,"Justin Verlander"
621559,"Max Moroff"
447816,"Angel Sanchez"
123675,"Greg Vaughn"
400061,"Roy Oswalt"
613564,"Jason Vosler"
276345,"Javier Cardona"
571467,"Steven Baron"
660829,"Hoy Park"
240494,"Mark Quinn"
677060,"Chad Stevens"
150435,"Wiki Gonzalez"
676625,"Rylan Bannon"
542455,"Oswaldo Arcia"
516769,"Jenrry Mejia"
660757,"Oscar Gonzalez"
545333,"Trevor Bauer"
400062,"Tim Redding"
407399,"J.R. House"
407831,"Valentino Pascucci"
622694,"Elieser Hernández"
518755,"Matt Hague"
500207,"Jhonatan Solano"
430561,"Simon Pond"
115587,"Bill Haselman"
691777,"Max Muncy"
687093,"Vaughn Grissom"
671976,"Tristan Peters"
543184,"Christian Friedrich"
669288,"Daniel Johnson"
554234,"Williams Pérez"
598284,"Peter O'Brien"
572182,"Darnell Sweeney"
504379,"Juan Nicasio"
678489,"Jorge Barrosa"
665953,"Andrés Chaparro"
433657,"Dave Bush"
518649,"Brett Eibner"
663978,"Chris Paddack"
518911,"Andrew Lambo"
682653,"Warming Bernabel"
543008,"Alex Castellanos"
488676,"Jeff Baisley"
434628,"Jason Hammel"
450825,"Callix Crabbe"
676572,"Eric Wagaman"
283169,"Jarrod Patterson"
434525,"Brad Nelson"
607387,"Ryan Rua"
134267,"Mike Caruso"
110229,"Brady Anderson"
544371,"Donald Lutz"
453068,"Mike Costanzo"
451259,"Dusty Brown"
435218,"Tony Giarratano"
622441,"Rafael Bautista"
421004,"Jason Simontacchi"
150300,"Marty Malloy"
444125,"Mike Wilson"
666137,"Khalil Lee"
119456,"Chad Mottola"
673451,"Shogo Akiyama"
400128,"Alex Sanchez"
663796,"Coco Montes"
641771,"Chad Kuhl"
150070,"Kevin Barker"
452784,"Tommy Everidge"
606160,"Rafael Montero"
435039,"Anthony Reyes"
407871,"Joe Thurston"
430912,"Matt Cain"
434605,"Wladimir Balentien"
607231,"John Gant"
666906,"Jake Alu"
424485,"Barry Wesson"
518900,"Erik Komatsu"
663550,"Trey Cabbage"
471897,"Greg Halman"
677347,"Kyren Paris"
676812,"Carson McCusker"
132785,"Brian Meadows"
219594,"Tomo Ohka"
435518,"Norihiro Nakamura"
120042,"Luis Ordaz"
406895,"Jose Acevedo"
571735,"David Hale"
687478,"Cam Devanney"
453327,"Matt Antonelli"
573027,"Chris McGuiness"
429961,"Jason Jones"
642180,"Tyler Wade"
699625,"Jimmy Crooks"
622270,"Alex D. Mejia"
596112,"Robert Stephenson"
641343,"Jake Bauers"
430567,"Brandon Watson"
150331,"Josh Paul"
150299,"Mike Mahoney"
430631,"Reggie Abercrombie"
407876,"Chip Ambres"
114233,"Darrin Fletcher"
573185,"Dan Straily"
425660,"Jose Morban"
605397,"Joe Musgrove"
435038,"Anderson Hernandez"
115056,"Danny Graves"
541600,"Wilfredo Tovar"
429720,"John Maine"
461315,"Lucas May"
434601,"Pedro Lopez"
669717,"Will Wilson"
595981,"Scott Heineman"
605323,"Kyle Kubitza"
605233,"Derek Fisher"
425487,"Todd Wellemeyer"
621044,"Jesmuel Valentín"
118736,"Ryan McGuire"
543894,"Logan Watkins"
678877,"Jhonkensy Noel"
519107,"Andy Parrino"
449471,"Brian Barden"
425854,"Oscar Robles"
227495,"Trent Durrington"
682868,"Bryan Ramos"
430622,"Cory Sullivan"
489305,"Xavier Scruggs"
642547,"Freddy Peralta"
425503,"Freddie Bynum Jr."
608384,"Nick Williams"
285132,"Luis Lopez"
694203,"Denzer Guzman"
501660,"Zoilo Almonte"
608672,"Micah Johnson"
118120,"Greg Maddux"
691011,"Drew Romo"
430971,"Eric Reed"
690987,"Robert Hassell III"
543340,"Kyle Hudson"
608422,"José Godoy"
663609,"Luken Baker"
694175,"Pedro León"
400124,"Zach Sorensen"
542881,"Tyler Anderson"
453857,"Brock Peterson"
628333,"Odrisamer Despaigne"
664192,"Joey Lucchesi"
690924,"Braxton Fulford"
458690,"Chris Volstad"
474494,"Tommy Field"
430612,"Josh Labandeira"
680814,"Peyton Burdick"
459943,"Jeff Clement"
570489,"Arismendy Alcántara"
641929,"Joseph Odom"
502239,"Trevor Cahill"
605227,"Taylor Featherston"
676646,"Zach Reks"
448833,"Chris Barnwell"
453298,"Colin Curtis"
453311,"Tim Lincecum"
407897,"Earl Snyder"
605151,"Archie Bradley"
408206,"Brett Myers"
665947,"Sherten Apostel"
570615,"Steven Moya"
666931,"Jared Oliva"
457926,"Paul Janish"
700242,"Trey Sweeney"
592593,"Justin Nicolino"
542642,"Rymer Liriano"
112680,"Wil Cordero"
675986,"Canaan Smith-Njigba"
518545,"Adron Chambers"
456762,"Matthew Brown"
444865,"Jason Hirsh"
641525,"Brandon Dixon"
460647,"Jaime Bubela"
641816,"Tyler Mahle"
122432,"Mark Smith"
435402,"Luis Maza"
425769,"Eliezer Alfonzo"
429985,"Chad Gaudin"
133741,"Mendy López"
136303,"Jose Nieves"
435081,"Mike Nickeas"
592791,"Jameson Taillon"
458709,"John Lannan"
592767,"Drew Smyly"
607219,"Sal Romano"
664954,"Brett Sullivan"
407793,"John Lackey"
523989,"Rubby De La Rosa"
279571,"Matt Belisle"
493574,"Blake Tekotte"
502031,"Ryan Adams"
150219,"Matt Kinney"
502570,"Rocky Gale"
501213,"Moisés Sierra"
110129,"Manny Alexander"
150043,"Alan Zinter"
669234,"Justyn-Henry Malloy"
543083,"James Darnell"
150019,"Jesse Garcia"
543589,"Adrian Nieto"
676632,"Bligh Madris"
