"","pitcher_id","year","pitches","stuff_rv_70","pitch_rv_150"
"1",434378,2025,2600,0.283,0.251
"2",445276,2025,867,-0.042,-0.255
"3",445926,2025,171,0.335,1.017
"4",448179,2025,171,0.762,1.096
"5",450203,2025,2506,-0.34,-0.006
"6",453286,2025,1385,0.149,-0.072
"7",455119,2025,629,-0.333,-0.911
"8",458677,2025,812,-0.512,-0.116
"9",471911,2025,776,0.545,0.601
"10",472610,2025,894,-0.855,-0.973
"11",476594,2025,59,-0.074,0.66
"12",477132,2025,1683,0.493,0.884
"13",489119,2025,205,0.598,0.802
"14",489446,2025,742,-0.669,-0.363
"15",493603,2025,41,-0.259,0.616
"16",500779,2025,2165,0.29,0.392
"17",502043,2025,280,0.18,0.784
"18",502085,2025,302,-0.59,-0.587
"19",506433,2025,1155,-0.15,0.139
"20",518397,2025,313,0.075,0.524
"21",518489,2025,404,0.057,-0.1
"22",518585,2025,790,-0.601,0.221
"23",518876,2025,2828,-0.125,-0.246
"24",518886,2025,228,-0.465,-0.196
"25",519008,2025,272,0.284,0.533
"26",519141,2025,798,-0.275,-0.279
"27",519151,2025,659,0.035,-0.204
"28",519242,2025,2022,-0.766,-0.948
"29",519326,2025,332,0.173,-0.035
"30",521230,2025,230,-0.437,0.113
"31",527048,2025,901,0.628,0.49
"32",534910,2025,78,0.089,0.465
"33",541640,2025,156,0.181,0.272
"34",542881,2025,2332,0.215,0.451
"35",542888,2025,1102,-0.342,-0.33
"36",543056,2025,717,-0.168,0.565
"37",543101,2025,632,-0.162,0.164
"38",543135,2025,1907,-0.382,-0.327
"39",543243,2025,2714,-0.544,-0.772
"40",543294,2025,2568,0.478,0.465
"41",543391,2025,24,0.543,2.066
"42",543518,2025,297,-0.23,0.011
"43",543859,2025,397,0.002,0.495
"44",544150,2025,172,0.279,0.566
"45",547001,2025,68,0.605,0.139
"46",547179,2025,2312,0.098,0.439
"47",547184,2025,655,0.286,-0.078
"48",547973,2025,910,-1.094,-1.56
"49",548384,2025,366,-0.265,-0.182
"50",552640,2025,766,-0.407,-0.987
"51",554340,2025,357,-0.67,-0.98
"52",554430,2025,2384,-0.468,-1.203
"53",554431,2025,127,0.277,-0.082
"54",570632,2025,932,-0.319,0.026
"55",571510,2025,2732,0.14,0.04
"56",571578,2025,2579,0.211,0.192
"57",571760,2025,2072,0.314,0.144
"58",571771,2025,51,NA,NA
"59",571912,2025,2,NA,NA
"60",571927,2025,1157,0.284,-0.187
"61",571945,2025,2478,0.603,0.371
"62",571946,2025,703,-0.381,-0.365
"63",571948,2025,1137,-0.316,-0.826
"64",572955,2025,967,0.173,-0.287
"65",573009,2025,191,0.014,0.314
"66",573124,2025,892,0.398,0.288
"67",573186,2025,702,0.057,0.188
"68",573204,2025,837,0.03,-0.208
"69",573262,2025,9,NA,NA
"70",579328,2025,3090,-0.146,0.085
"71",592094,2025,1082,-0.368,0.042
"72",592155,2025,570,-0.307,-0.276
"73",592254,2025,101,0.193,-0.349
"74",592332,2025,3028,-0.604,-0.451
"75",592351,2025,210,-0.009,0.196
"76",592426,2025,741,-0.369,-0.201
"77",592454,2025,1021,-0.601,0.42
"78",592662,2025,3061,-0.071,0.049
"79",592773,2025,1061,-1.029,-1.323
"80",592779,2025,608,-0.716,-0.982
"81",592791,2025,1970,0.603,0.053
"82",592836,2025,2058,0.289,0.452
"83",592866,2025,1446,0.217,0.037
"84",593423,2025,707,-0.504,-0.692
"85",593576,2025,545,-0.317,0.076
"86",593833,2025,141,-0.806,-0.328
"87",593958,2025,2580,0.405,0.337
"88",593974,2025,1134,-0.602,-0.308
"89",594580,2025,332,-0.671,0.593
"90",594798,2025,2612,-0.754,-1.547
"91",594902,2025,667,0.939,0.863
"92",595014,2025,500,-0.524,-0.835
"93",595345,2025,1046,-0.031,-0.205
"94",595897,2025,83,-0.589,0.185
"95",595928,2025,545,0.079,-0.176
"96",596001,2025,1030,-0.103,-0.117
"97",596112,2025,147,-0.738,-0.265
"98",596133,2025,1043,-0.408,-0.509
"99",596271,2025,276,0.769,0.348
"100",596295,2025,999,0.75,0.793
"101",600917,2025,228,-0.294,0.557
"102",601713,2025,2845,0.069,-0.466
"103",605130,2025,1272,-0.081,0.498
"104",605135,2025,2820,-0.117,-0.085
"105",605154,2025,458,0.159,0.316
"106",605177,2025,609,0.454,0.806
"107",605182,2025,114,0.244,0.941
"108",605218,2025,65,-0.394,-0.158
"109",605242,2025,90,-0.097,0.294
"110",605280,2025,2665,-0.322,-0.453
"111",605288,2025,1860,-0.263,-0.354
"112",605347,2025,386,-0.378,0.113
"113",605400,2025,1564,0.056,-0.469
"114",605447,2025,700,-0.322,-0.13
"115",605452,2025,861,-0.109,-0.309
"116",605463,2025,533,-0.309,-0.375
"117",605483,2025,1025,-0.363,-0.672
"118",605488,2025,2840,0.427,0.427
"119",605507,2025,60,0.483,1.079
"120",605513,2025,125,-0.287,-0.891
"121",605540,2025,957,0.131,-0.222
"122",606160,2025,1084,-0.629,-0.774
"123",606303,2025,449,-0.07,-0.345
"124",606930,2025,146,-0.188,0.618
"125",606965,2025,262,-0.077,0.209
"126",606996,2025,689,-0.127,-0.155
"127",607067,2025,2527,0.142,0.206
"128",607074,2025,3194,-0.141,0.135
"129",607179,2025,98,-0.074,0.302
"130",607192,2025,1476,-0.442,0.024
"131",607200,2025,2362,0.165,0.177
"132",607259,2025,2568,0.139,-0.495
"133",607455,2025,1056,-0.493,0.206
"134",607481,2025,926,-0.296,0.546
"135",607536,2025,2475,0.106,0.052
"136",607625,2025,2371,0.605,0.577
"137",607732,2025,9,NA,NA
"138",608032,2025,1043,-0.321,-0.012
"139",608331,2025,3106,-0.293,-0.387
"140",608334,2025,453,-0.066,0.061
"141",608337,2025,2360,0.091,0.299
"142",608371,2025,278,-0.308,0.759
"143",608372,2025,2561,0.011,-0.012
"144",608379,2025,2652,0.159,0.022
"145",608566,2025,2083,-0.041,0.515
"146",608650,2025,695,-0.428,-0.407
"147",608665,2025,322,-0.005,0.884
"148",608671,2025,4,NA,NA
"149",608717,2025,411,0.485,0.665
"150",608718,2025,1109,0.192,0.292
"151",612434,2025,105,0.13,0.744
"152",614179,2025,301,-0.566,-0.662
"153",615698,2025,1999,0.19,0.714
"154",620443,2025,1,NA,NA
"155",620454,2025,541,-0.212,-0.358
"156",621028,2025,5,NA,NA
"157",621051,2025,970,0.196,-0.365
"158",621053,2025,988,-0.327,0.125
"159",621057,2025,82,-0.292,-0.672
"160",621107,2025,1121,0.06,-0.024
"161",621111,2025,2186,0.115,0.519
"162",621112,2025,666,-0.025,-0.225
"163",621114,2025,39,-0.144,-0.49
"164",621121,2025,1146,0.153,0.395
"165",621139,2025,379,-0.593,0.395
"166",621199,2025,445,0.017,-0.192
"167",621237,2025,456,-1.591,-1.16
"168",621242,2025,1067,-1.167,-0.295
"169",621244,2025,2580,0.289,0.625
"170",621345,2025,184,-0.395,-0.076
"171",621363,2025,243,0.029,0.745
"172",621366,2025,591,-0.415,0.328
"173",621381,2025,991,0.1,0.046
"174",621383,2025,1082,0.013,-0.15
"175",621512,2025,9,NA,NA
"176",622253,2025,139,0.026,0.508
"177",622379,2025,168,0.04,0.451
"178",622491,2025,2824,-0.467,-0.884
"179",622503,2025,534,0.576,0.621
"180",622554,2025,1098,-1.061,0.008
"181",622608,2025,2279,0.38,0.42
"182",622663,2025,2730,-0.222,-0.286
"183",622780,2025,70,0.089,1.678
"184",622786,2025,302,-0.498,-0.762
"185",623149,2025,317,-0.349,-0.873
"186",623167,2025,671,0.542,0.234
"187",623211,2025,1007,-0.862,-0.704
"188",623352,2025,843,-1.125,-1.249
"189",623433,2025,239,0.068,0.156
"190",623437,2025,978,-0.409,-0.647
"191",623465,2025,92,-0.472,-0.465
"192",623474,2025,1276,0.143,0.537
"193",624133,2025,2420,0.07,-0.207
"194",624431,2025,12,NA,NA
"195",624512,2025,17,NA,NA
"196",625643,2025,93,-0.022,-0.053
"197",628317,2025,170,0.067,1.776
"198",628452,2025,961,-0.222,-0.525
"199",640448,2025,843,-0.688,-1.091
"200",640451,2025,166,-0.509,-0.481
"201",640454,2025,71,0.007,0.016
"202",640455,2025,1095,-0.441,-0.555
"203",640462,2025,156,-1.005,-1.465
"204",640902,2025,9,1.707,5.324
"205",641154,2025,1254,-0.284,-0.307
"206",641302,2025,1579,0.266,-0.149
"207",641312,2025,216,0.016,-0.039
"208",641329,2025,1102,-0.75,-1.004
"209",641343,2025,3,1.266,5.814
"210",641386,2025,187,-0.127,-0.191
"211",641401,2025,833,-0.528,-0.527
"212",641482,2025,597,0.232,-0.016
"213",641540,2025,371,0.284,0.702
"214",641585,2025,76,-0.259,0.67
"215",641656,2025,639,-0.471,0.096
"216",641658,2025,3,NA,NA
"217",641672,2025,585,0.111,0.43
"218",641745,2025,1111,-0.619,-0.677
"219",641755,2025,1221,-0.421,-0.431
"220",641778,2025,1681,0.615,0.459
"221",641793,2025,2693,0.228,0.124
"222",641816,2025,1379,0.111,-0.589
"223",641835,2025,301,-0.332,-0.033
"224",641927,2025,2349,0.102,0.069
"225",641941,2025,1061,-0.489,-0.595
"226",642016,2025,255,0.024,0.382
"227",642048,2025,203,-0.062,0.647
"228",642100,2025,890,-0.282,-0.834
"229",642121,2025,386,-0.371,-0.429
"230",642152,2025,839,-0.089,0.11
"231",642207,2025,1110,-1.443,-1.549
"232",642216,2025,171,0.7,0.851
"233",642232,2025,1014,0.398,0.515
"234",642239,2025,346,0.314,0.554
"235",642397,2025,1031,-0.838,0
"236",642520,2025,121,-0.118,-0.256
"237",642528,2025,467,-0.938,-0.948
"238",642547,2025,3080,-0.475,-0.034
"239",642585,2025,625,-1.626,-1.572
"240",642701,2025,986,-0.078,-0.368
"241",642759,2025,76,-0.333,-0.462
"242",643338,2025,707,-0.231,-0.307
"243",643361,2025,215,0.064,-0.077
"244",643377,2025,1092,-1.02,-1.778
"245",643410,2025,827,-0.558,0.245
"246",643511,2025,962,-0.297,-1.753
"247",645261,2025,2882,-0.491,-0.823
"248",645305,2025,14,NA,NA
"249",646242,2025,26,0.873,2.374
"250",647315,2025,127,-0.429,-1.357
"251",647336,2025,1526,0.431,0.461
"252",650556,2025,1188,-0.467,-0.15
"253",650633,2025,1218,-0.545,-0.267
"254",650644,2025,1747,0.237,0.147
"255",650671,2025,41,-0.564,1.576
"256",650893,2025,712,-0.301,0.003
"257",650911,2025,2884,-0.85,-1.031
"258",655889,2025,428,-0.937,-0.792
"259",656186,2025,455,-0.579,-0.255
"260",656222,2025,912,0.041,0.948
"261",656234,2025,953,-0.464,-0.312
"262",656240,2025,709,0.312,0.186
"263",656257,2025,63,0.283,1.04
"264",656271,2025,1013,-0.448,0.009
"265",656288,2025,1339,-0.15,-0.072
"266",656302,2025,3039,-0.808,-0.754
"267",656420,2025,81,-0.05,-0.239
"268",656427,2025,2732,-0.199,-0.006
"269",656457,2025,832,-0.082,0.293
"270",656458,2025,18,0.443,-0.579
"271",656464,2025,489,0.003,0.247
"272",656546,2025,1126,-0.724,-0.417
"273",656550,2025,1962,-0.191,-0.088
"274",656557,2025,749,-0.348,-0.006
"275",656605,2025,2867,0.427,0.358
"276",656629,2025,217,-0.371,-0.142
"277",656638,2025,20,-1.119,-0.25
"278",656641,2025,1341,-0.266,-0.497
"279",656686,2025,332,-0.607,-0.453
"280",656730,2025,752,-1.248,-2.268
"281",656731,2025,1230,-0.581,-0.534
"282",656794,2025,1541,0.15,0.208
"283",656848,2025,327,-0.653,-0.979
"284",656849,2025,2686,0.114,0.129
"285",656876,2025,2313,-0.147,-0.667
"286",656896,2025,1,NA,NA
"287",656945,2025,907,-0.766,-0.978
"288",656986,2025,722,-0.293,-0.544
"289",657006,2025,267,0.322,0.096
"290",657024,2025,128,0.09,0.462
"291",657044,2025,644,-0.791,-0.959
"292",657053,2025,36,0.318,-0.032
"293",657097,2025,944,-0.225,-0.402
"294",657240,2025,351,-0.267,-0.413
"295",657277,2025,3275,-0.382,-0.558
"296",657376,2025,1225,-0.061,-0.243
"297",657424,2025,529,0.051,0.581
"298",657514,2025,828,-0.077,0.358
"299",657571,2025,1024,0.251,-0.239
"300",657585,2025,955,-0.729,-0.367
"301",657612,2025,893,-0.538,-0.991
"302",657649,2025,1041,-0.503,-0.307
"303",657746,2025,2791,-0.183,-0.658
"304",657756,2025,185,-0.303,0.254
"305",660271,2025,753,-0.821,-0.952
"306",660604,2025,174,-0.301,0.077
"307",660644,2025,1,NA,NA
"308",660730,2025,330,0.217,0.042
"309",660761,2025,295,-0.602,-0.101
"310",660787,2025,588,-0.415,-0.103
"311",660825,2025,1174,-0.098,-0.408
"312",660853,2025,1102,-0.607,-0.779
"313",660896,2025,1056,-0.44,-0.421
"314",661395,2025,1071,-1.588,-1.778
"315",661403,2025,744,-1.129,-1.707
"316",661527,2025,120,0.178,0.335
"317",661563,2025,966,-0.654,-0.138
"318",662253,2025,1016,-0.609,-0.533
"319",663158,2025,1070,-0.774,-1.392
"320",663321,2025,220,0.376,1.654
"321",663362,2025,104,-0.092,0.95
"322",663372,2025,522,0.185,0.588
"323",663399,2025,511,0.064,0.218
"324",663423,2025,633,0.375,-0.076
"325",663432,2025,199,-0.241,-0.369
"326",663436,2025,2300,-0.135,0.066
"327",663455,2025,500,-0.338,0.668
"328",663460,2025,1787,-0.126,-0.023
"329",663462,2025,109,-0.01,-1.161
"330",663465,2025,994,0.536,0.687
"331",663474,2025,123,-0.048,1.699
"332",663485,2025,1138,-0.291,-0.369
"333",663542,2025,317,0.041,0.689
"334",663546,2025,254,0.426,0.288
"335",663554,2025,2348,-0.204,-0.187
"336",663558,2025,80,-0.302,0.685
"337",663559,2025,1944,0.418,0.376
"338",663562,2025,251,0.043,1.192
"339",663568,2025,1685,-0.228,-0.243
"340",663574,2025,1227,-0.538,-0.639
"341",663623,2025,2938,0.403,0.099
"342",663671,2025,531,0.238,0.288
"343",663687,2025,1124,0.476,0.33
"344",663738,2025,1086,-0.081,0.36
"345",663765,2025,625,-0.089,0.055
"346",663767,2025,692,0.182,0.376
"347",663773,2025,130,0.08,0.382
"348",663795,2025,382,0.009,0.277
"349",663804,2025,262,-0.113,0.182
"350",663855,2025,1197,-0.602,-0.274
"351",663878,2025,279,-0.26,-0.334
"352",663893,2025,1233,-1.177,0.228
"353",663903,2025,2843,0.289,0.304
"354",663941,2025,817,0.291,0.147
"355",663947,2025,1140,0.073,-0.017
"356",663969,2025,1111,-0.299,-0.521
"357",663978,2025,2545,0.077,-0.21
"358",663992,2025,220,-0.292,0.6
"359",664062,2025,607,0.161,0.447
"360",664076,2025,862,-0.466,-0.314
"361",664123,2025,156,0.083,0.015
"362",664126,2025,968,-0.497,-1.713
"363",664129,2025,109,-0.818,0.352
"364",664139,2025,384,0.174,-0.179
"365",664141,2025,466,-0.044,0.133
"366",664192,2025,632,0.253,0.211
"367",664199,2025,861,-0.315,-0.102
"368",664208,2025,1006,-0.411,-0.203
"369",664285,2025,2879,-0.703,-0.815
"370",664294,2025,271,-0.65,0.239
"371",664299,2025,616,0.309,0.539
"372",664351,2025,224,0.239,1.046
"373",664353,2025,56,0.01,0.467
"374",664744,2025,29,-0.86,-0.469
"375",664747,2025,360,-0.484,0.479
"376",664849,2025,158,-0.689,0.881
"377",664854,2025,953,-1.245,-1.694
"378",664875,2025,270,-0.143,0.044
"379",664948,2025,115,-0.052,0.782
"380",664991,2025,518,-0.18,-0.11
"381",665152,2025,2689,0.125,-0.043
"382",665625,2025,187,-0.611,-0.164
"383",665660,2025,765,-1.523,-0.365
"384",665665,2025,25,-0.173,-0.933
"385",665795,2025,2246,-0.495,-0.515
"386",665871,2025,566,0.043,0.196
"387",666120,2025,202,0.419,1.349
"388",666142,2025,1075,-0.247,-0.256
"389",666157,2025,2474,-0.438,-0.641
"390",666168,2025,237,-0.226,0.104
"391",666171,2025,1022,-0.601,-0.436
"392",666200,2025,3005,-0.566,-0.665
"393",666214,2025,1811,0.409,0.378
"394",666215,2025,256,0.021,-0.343
"395",666277,2025,691,-0.601,-0.187
"396",666374,2025,807,-0.638,-0.578
"397",666619,2025,132,-0.142,0.945
"398",666659,2025,185,0.08,0.378
"399",666661,2025,616,-0.931,-0.862
"400",666711,2025,313,-0.926,-0.918
"401",666808,2025,1103,-0.978,-1.03
"402",666974,2025,981,-0.608,-0.285
"403",667297,2025,461,-0.423,-0.78
"404",667463,2025,780,-0.149,-0.53
"405",667755,2025,2777,-0.662,-0.452
"406",668390,2025,581,-0.521,0.388
"407",668670,2025,5,NA,NA
"408",668674,2025,962,-0.741,-0.699
"409",668678,2025,3125,-0.146,-0.193
"410",668716,2025,389,0.112,-0.163
"411",668820,2025,529,-0.162,-0.598
"412",668834,2025,223,0.085,-0.516
"413",668881,2025,1744,-1.244,-1.836
"414",668909,2025,2915,-0.359,-0.422
"415",668933,2025,1034,-0.986,-1.575
"416",668941,2025,989,-0.308,-0.397
"417",668964,2025,825,-0.234,-0.334
"418",668970,2025,171,-0.554,-0.741
"419",668984,2025,811,-0.451,-0.856
"420",669020,2025,676,0.156,0.6
"421",669022,2025,2811,-0.265,0.025
"422",669060,2025,843,0.063,0.275
"423",669062,2025,478,-0.469,0.106
"424",669084,2025,586,-0.002,0.473
"425",669093,2025,1231,-1.786,-2.061
"426",669145,2025,91,0.202,0.578
"427",669160,2025,2162,-0.045,-0.001
"428",669193,2025,44,-0.207,0.424
"429",669194,2025,2463,-0.395,-0.503
"430",669199,2025,1143,-0.355,-0.529
"431",669203,2025,1007,-0.453,-0.377
"432",669211,2025,1052,-0.106,-0.266
"433",669212,2025,132,-0.337,-0.619
"434",669276,2025,1100,-0.618,-0.667
"435",669302,2025,2096,-0.494,-0.388
"436",669308,2025,493,-0.138,0.056
"437",669330,2025,341,-0.15,-0.672
"438",669358,2025,2694,-0.268,-0.446
"439",669371,2025,961,-0.057,0.136
"440",669372,2025,1572,-0.645,-0.288
"441",669373,2025,2840,-1.086,-1.5
"442",669387,2025,1592,-0.142,-0.06
"443",669391,2025,119,0.456,-0.111
"444",669422,2025,511,-0.209,0.238
"445",669432,2025,1625,-0.052,-0.433
"446",669438,2025,714,-0.206,-0.128
"447",669449,2025,24,0.431,0.549
"448",669456,2025,645,0.008,-0.034
"449",669459,2025,44,0.432,1.992
"450",669461,2025,2377,0.33,0.507
"451",669467,2025,2716,-0.024,0.114
"452",669620,2025,205,0.389,0.18
"453",669622,2025,782,-0.507,-0.675
"454",669674,2025,785,0.116,0.674
"455",669684,2025,566,0.03,0.789
"456",669704,2025,406,-0.526,-0.56
"457",669711,2025,1067,-0.18,-0.611
"458",669713,2025,508,0.4,0.044
"459",669717,2025,26,NA,NA
"460",669721,2025,182,0.538,0.634
"461",669724,2025,943,-0.216,-0.224
"462",669854,2025,793,0.021,0.114
"463",669920,2025,1248,0.727,0.766
"464",669923,2025,1987,-0.391,-0.626
"465",669947,2025,154,0.113,-0.2
"466",670036,2025,815,-0.359,-0.325
"467",670059,2025,491,-0.668,-0.134
"468",670102,2025,1140,0.244,0.233
"469",670167,2025,1043,-0.426,-0.817
"470",670174,2025,207,-0.527,-0.126
"471",670183,2025,21,-0.224,1.756
"472",670280,2025,1014,-0.226,-0.464
"473",670329,2025,585,-0.896,-0.902
"474",670766,2025,85,0.361,-1.016
"475",670810,2025,111,-0.021,0.051
"476",670912,2025,665,-0.65,0.005
"477",670950,2025,116,0.034,-0.153
"478",670955,2025,1190,-0.881,-0.242
"479",670970,2025,997,-0.982,-1.451
"480",670990,2025,603,-0.503,-0.017
"481",671096,2025,2666,0.289,-0.013
"482",671106,2025,2625,0.326,0.644
"483",671109,2025,302,0.354,0.954
"484",671111,2025,153,0.225,-0.163
"485",671131,2025,1337,-0.379,0.102
"486",671162,2025,118,0.322,1.083
"487",671212,2025,932,-0.738,-0.426
"488",671305,2025,120,-1.152,0.551
"489",671737,2025,2265,-0.358,-0.02
"490",671922,2025,1178,-0.728,-1.137
"491",672282,2025,1049,-0.268,-0.688
"492",672335,2025,437,-0.535,0.679
"493",672391,2025,786,-0.305,0.006
"494",672456,2025,1460,-0.055,-0.097
"495",672578,2025,758,-0.752,-0.931
"496",672582,2025,1095,-0.388,-0.55
"497",672710,2025,197,0.351,0.705
"498",672724,2025,40,NA,NA
"499",672782,2025,1098,0.215,0.502
"500",672841,2025,1071,-0.894,-1.063
"501",673380,2025,183,-0.705,-0.566
"502",673513,2025,1061,-0.932,-0.439
"503",673540,2025,1897,-0.253,0.224
"504",673820,2025,61,-0.15,0.161
"505",673929,2025,1129,-0.632,-0.466
"506",673965,2025,70,0.199,-0.863
"507",674072,2025,107,0.726,1.514
"508",674285,2025,545,-0.325,-0.124
"509",674370,2025,1377,-0.208,0.125
"510",674384,2025,249,-0.756,-0.31
"511",674444,2025,642,-0.95,-0.829
"512",674841,2025,412,0.432,0.268
"513",674944,2025,152,0.295,0.707
"514",675512,2025,656,-0.245,-0.419
"515",675540,2025,56,0.831,1.572
"516",675650,2025,84,-0.437,0.005
"517",675848,2025,1073,-0.24,-0.015
"518",675911,2025,2102,-0.054,0.27
"519",675919,2025,27,0.173,0.297
"520",675989,2025,40,0.091,0.048
"521",676051,2025,87,0.172,0.859
"522",676083,2025,1618,-0.165,-0.515
"523",676092,2025,477,-0.046,-0.372
"524",676106,2025,1416,-0.05,-0.099
"525",676130,2025,1091,-0.343,-0.032
"526",676206,2025,129,-0.064,0.319
"527",676254,2025,1018,-0.268,-0.013
"528",676263,2025,1141,-0.082,-0.161
"529",676272,2025,116,-0.167,0.42
"530",676282,2025,1635,0.195,0.346
"531",676395,2025,955,-0.504,-0.471
"532",676428,2025,1020,-0.393,-0.019
"533",676440,2025,2959,-0.066,-0.029
"534",676467,2025,1449,0.297,0.194
"535",676475,2025,7,NA,NA
"536",676477,2025,1176,-0.346,-0.38
"537",676508,2025,1259,-0.224,-0.792
"538",676510,2025,26,-0.212,-0.926
"539",676534,2025,1051,-0.475,-0.335
"540",676571,2025,419,0.168,0.351
"541",676604,2025,245,-0.324,-0.576
"542",676609,2025,1,NA,NA
"543",676617,2025,756,-0.845,-0.364
"544",676661,2025,645,-0.184,-0.362
"545",676664,2025,2363,0.366,0.126
"546",676679,2025,1,NA,NA
"547",676680,2025,64,0.657,0.843
"548",676684,2025,1118,-0.48,-0.906
"549",676701,2025,3,NA,NA
"550",676702,2025,343,-0.025,-0.052
"551",676742,2025,147,-0.67,0.206
"552",676755,2025,751,-0.009,-0.001
"553",676760,2025,164,-0.428,-0.207
"554",676775,2025,165,-0.477,-0.429
"555",676879,2025,1026,-1.033,-0.823
"556",676917,2025,786,-0.916,-0.575
"557",676961,2025,742,0.319,0.137
"558",676962,2025,1755,-0.225,-0.306
"559",676969,2025,47,-0.208,0.569
"560",676974,2025,1022,-0.752,-0.994
"561",676979,2025,3119,-0.316,-0.651
"562",677020,2025,92,0.256,0.552
"563",677161,2025,578,-0.387,-0.594
"564",677649,2025,5,NA,NA
"565",677651,2025,106,0.723,1.691
"566",677865,2025,219,-0.013,-0.413
"567",677944,2025,2061,0.448,0.208
"568",677952,2025,1101,-0.509,-0.52
"569",677955,2025,488,-0.406,-0.227
"570",677958,2025,1090,-0.323,-0.12
"571",677960,2025,641,-0.604,-0.353
"572",677961,2025,38,-0.316,1.32
"573",677976,2025,79,-0.034,0.556
"574",678020,2025,634,-0.956,-0.621
"575",678022,2025,635,-0.49,-0.371
"576",678024,2025,1639,-0.089,0.093
"577",678215,2025,207,-0.055,0.499
"578",678226,2025,716,-0.926,-0.519
"579",678316,2025,81,0.272,0.846
"580",678368,2025,1318,0.582,0.814
"581",678394,2025,2634,-0.346,-0.228
"582",678495,2025,805,-0.805,-0.992
"583",678606,2025,1208,-0.453,-0.627
"584",678692,2025,1155,-1.159,-0.834
"585",678821,2025,436,-0.319,0.559
"586",678906,2025,571,-0.137,0.599
"587",679358,2025,650,-0.601,-0.11
"588",679775,2025,428,-0.049,-0.23
"589",679883,2025,215,-0.024,-0.416
"590",679885,2025,268,-1.52,-0.012
"591",679922,2025,27,0.098,1.811
"592",680573,2025,1869,0.121,0.352
"593",680604,2025,50,-0.571,0.807
"594",680684,2025,546,0.024,-0.084
"595",680689,2025,673,-0.325,0.326
"596",680694,2025,492,-0.396,-0.374
"597",680701,2025,23,-0.923,1.375
"598",680702,2025,63,-0.128,0.252
"599",680704,2025,289,-0.302,-0.032
"600",680729,2025,191,0.09,1.228
"601",680730,2025,2695,0.414,0.5
"602",680732,2025,2366,0.226,0.11
"603",680735,2025,424,0.031,0.106
"604",680736,2025,1084,-0.337,-0.597
"605",680742,2025,726,-0.274,-0.591
"606",680755,2025,830,-0.726,-0.942
"607",680767,2025,917,-0.705,-0.305
"608",680837,2025,13,NA,NA
"609",680880,2025,371,-0.448,0.21
"610",680885,2025,1572,-0.691,-1.251
"611",680951,2025,107,0.653,1.284
"612",681006,2025,610,-0.297,0.14
"613",681146,2025,26,NA,NA
"614",681151,2025,176,0.059,-0.661
"615",681168,2025,325,-0.336,0.072
"616",681190,2025,2136,0.376,0.032
"617",681217,2025,211,-0.49,0.007
"618",681293,2025,618,0.006,-0.079
"619",681343,2025,2344,-0.371,-0.115
"620",681347,2025,1535,-0.111,-0.217
"621",681432,2025,76,-0.369,0.222
"622",681517,2025,1348,-0.579,-0.441
"623",681676,2025,522,-0.331,-0.465
"624",681751,2025,119,-0.336,-0.069
"625",681799,2025,144,-0.187,-0.974
"626",681810,2025,146,0.041,0.354
"627",681857,2025,1074,-0.167,0.024
"628",681867,2025,276,-0.253,-0.307
"629",681869,2025,550,-0.058,0.151
"630",681870,2025,498,0.092,0.164
"631",681882,2025,211,-0.108,0.058
"632",681892,2025,724,-0.341,-0.038
"633",681895,2025,329,-0.246,1.177
"634",681911,2025,1018,-0.523,-0.769
"635",681916,2025,165,-0.188,0.812
"636",681962,2025,1,NA,NA
"637",681982,2025,1154,-0.504,-0.607
"638",682052,2025,1660,0.183,0.571
"639",682120,2025,748,0.094,0.84
"640",682144,2025,31,-0.734,1.97
"641",682171,2025,232,-0.03,0.516
"642",682243,2025,1539,-0.124,-0.252
"643",682254,2025,856,-1.258,-1.316
"644",682274,2025,314,-1.086,-0.696
"645",682515,2025,15,NA,NA
"646",682610,2025,229,-0.481,-0.204
"647",682790,2025,368,0,0.576
"648",682825,2025,414,-0.976,0.046
"649",682842,2025,1160,-1.331,-0.915
"650",682847,2025,1497,-0.541,-0.512
"651",682989,2025,314,-0.405,0.115
"652",682990,2025,2456,0.028,0.071
"653",682995,2025,46,-0.56,-0.773
"654",683004,2025,2551,-0.627,-0.245
"655",683155,2025,186,0.644,0.969
"656",683175,2025,377,-0.673,0.089
"657",683232,2025,842,-0.238,-0.93
"658",683409,2025,1021,-0.122,0.341
"659",683618,2025,258,-1.016,-1.107
"660",683627,2025,607,-0.189,0.423
"661",683766,2025,2,NA,NA
"662",683769,2025,1045,-0.083,-0.251
"663",684007,2025,2173,-0.174,-0.358
"664",684320,2025,1155,-0.46,0.083
"665",684974,2025,174,-0.443,0.116
"666",685005,2025,41,-0.682,0.347
"667",685068,2025,95,0.042,-0.27
"668",685107,2025,480,0.154,0.269
"669",685126,2025,1213,0.098,0.238
"670",685299,2025,1244,0.339,0.252
"671",685314,2025,427,0.164,0.416
"672",685326,2025,498,-0.062,0.511
"673",685801,2025,227,-1.043,-0.961
"674",686218,2025,1141,-0.643,-0.744
"675",686228,2025,220,-0.131,0.767
"676",686249,2025,24,0.166,-0.29
"677",686563,2025,1786,-0.159,0.052
"678",686580,2025,498,-0.686,-0.936
"679",686613,2025,2953,-0.399,-0.394
"680",686642,2025,329,-0.073,0.199
"681",686654,2025,82,-0.535,-0.921
"682",686676,2025,2,1.649,-1.88
"683",686701,2025,1309,0.182,-0.197
